id,title,date,speaker,emphasis,tags
813,What Happened to the Great Divergence?,2016-02-26,Governor Lael Brainard,"{'inflation': 0.125, 'employment': 0.125, 'other': 0.75}","[ThemeTag(paragraph='The speech discusses the state of global economic growth, pointing out that it remains anemic despite some improvements.', theme='other'), ThemeTag(paragraph='Governor Brainard notes that while there have been some gains in employment and consumer confidence, wages are still slow to rise, part-time work is higher than before the Great Recession, and productivity growth has slowed significantly.', theme='employment'), ThemeTag(paragraph='Brainard suggests that the slope of the Phillips curve in the U.S. has declined substantially since the 1970s, implying that any given level of unemployment is associated with lower inflation than was the case decades ago.', theme='inflation'), ThemeTag(paragraph='This context influences monetary policy decisions worldwide.', theme='other'), ThemeTag(paragraph='She discusses the concept of the ""neutral"" or ""equilibrium real interest rate,"" which is the rate at which the economy is expected to grow without being influenced by monetary policy.', theme='other'), ThemeTag(paragraph='Governor Brainard stresses the importance of considering how economic conditions and policies in one country can affect others through global trade and financial linkages.', theme='other'), ThemeTag(paragraph='In light of these considerations, the speech advocates for a coordinated approach to monetary policy when dealing with common challenges or spillover effects across borders.', theme='other'), ThemeTag(paragraph='It also suggests that under certain conditions, cooperation among central banks could be beneficial, particularly in communicating policies that address global issues and boost confidence.', theme='other')]"
959,Recent Monetary Policy Developments,2016-02-23,Vice Chairman Stanley Fischer,"{'inflation': 0.125, 'employment': 0.25, 'other': 0.625}","[ThemeTag(paragraph='I am a macroeconomist, and do not plan on focusing tonight on developments in the energy sector. But from time to time the price of oil becomes a macroeconomic issue, and this is one of those times.', theme='other'), ThemeTag(paragraph='As you all know, at our December meeting the Federal Open Market Committee (FOMC) decided to raise the target range for the federal funds rate by 1/4 percentage point, to 1/4 to 1/2 percent.', theme='inflation'), ThemeTag(paragraph=""Our decision in December was based on the substantial improvement in the labor market and the Committee's confidence that inflation would return to our 2 percent goal over the medium term."", theme='employment'), ThemeTag(paragraph='In addition, global financial markets have been unusually volatile since the turn of the year. For instance, the S&P 500 volatility index (VIX) rose markedly in early January, though it remains below the levels it reached in August of last year and in 2011.', theme='other'), ThemeTag(paragraph='If the recent financial market developments lead to a sustained tightening of financial conditions, they could signal a slowing in the global economy that could affect growth and inflation in the United States.', theme='other'), ThemeTag(paragraph='Now, with our next FOMC meeting just three weeks away, I expect most of you are less interested in what we did at our previous meetings, and more interested in what we are going to do at the next one.', theme='other'), ThemeTag(paragraph='First, most estimates of the full employment rate of unemployment are close to 5 percent. The actual rate of unemployment is now slightly below 5 percent, and the median view of the members of the FOMC is that it will decline further.', theme='employment'), ThemeTag(paragraph='The second issue is how best to integrate balance sheet policy with interest rate policy. The FOMC has indicated that the Federal Reserve will, in the longer run, hold no more securities than necessary to implement monetary policy efficiently and effectively.', theme='other')]"
1175,The Lender of Last Resort Function in the United States,2016-02-10,Vice Chairman Stanley Fischer,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph=""The Fed's Lender-of-Last-Resort Role"", theme='other'), ThemeTag(paragraph='Changes in the Dodd-Frank Act', theme='other'), ThemeTag(paragraph='Concerns with the New Framework', theme='other'), ThemeTag(paragraph='Conclusion', theme='other'), ThemeTag(paragraph='Lender-of-Last-Resort Role', theme='other'), ThemeTag(paragraph='Regulatory Framework', theme='other'), ThemeTag(paragraph='Stigma and Flexibility', theme='other'), ThemeTag(paragraph='Risk Management', theme='other')]"
304,Recent Monetary Policy,2016-02-01,Vice Chairman Stanley Fischer,"{'inflation': 0.278, 'employment': 0.278, 'other': 0.444}","[ThemeTag(paragraph='As you all know, at our December meeting my colleagues and I on the Federal Open Market Committee (FOMC) decided to raise the target range for the federal funds rate by 1/4 percentage point, to 1/4 to 1/2 percent.2 This increase came after seven years during which we kept the federal funds rate at what we call the ELB--the effective lower bound. This ultra-low rate was in keeping with our congressional mandate to pursue a monetary policy that fosters maximum employment and price stability, which we define as 2 percent inflation.', theme='employment'), ThemeTag(paragraph=""Our decision in December was based on the substantial improvement in the labor market and the Committee's confidence that inflation would return to our 2 percent goal over the medium term. Employment growth last year averaged a solid 220,000 per month, and the unemployment rate declined from 5.6 percent to 5.0 percent over the course of 2015."", theme='employment'), ThemeTag(paragraph='Inflation ran well below our target last year, held down by the transitory effects of declines in crude oil prices and also in the prices of non-oil imports. Prices for these goods have fallen further and for longer than expected.', theme='inflation'), ThemeTag(paragraph='Once these oil and import prices stop falling and level out, their effects on inflation will dissipate, which is why we expect that inflation will rise to 2 percent over the medium term, supported by a further strengthening in labor market conditions.', theme='inflation'), ThemeTag(paragraph=""Given the large size of the Federal Reserve's balance sheet, the FOMC is employing new tools to implement monetary policy. In particular, to raise the federal funds rate we increased the interest rate we pay on reserve balances that depository institutions hold at the Federal Reserve."", theme='other'), ThemeTag(paragraph='At our meeting last week, we left our target for the federal funds rate unchanged. Economic data over the intermeeting period suggested that improvement in labor market conditions continued even as economic growth slowed late last year.', theme='employment'), ThemeTag(paragraph='But further declines in oil prices and increases in the foreign exchange value of the dollar suggested that inflation would likely remain low for somewhat longer than had been previously expected before moving back to 2 percent.', theme='inflation'), ThemeTag(paragraph=""Now, I expect that in a few minutes one of you will ask not about what we did at our last meeting, but rather what we are going to do at the next one. I can't answer that question because, as I have emphasized in the past, we simply do not know."", theme='other'), ThemeTag(paragraph='That is why the Committee has indicated that its policy decisions will be data dependent. That is, we will adjust policy appropriately in light of economic and financial events to best foster conditions consistent with the attainment of our employment and inflation objectives.', theme='other'), ThemeTag(paragraph='As you know, in making our policy decisions, my FOMC colleagues and I spend considerable time assessing the incoming economic and financial information and its implications for the economic outlook. But we also must consider some other issues, two of which I would like to mention briefly today.', theme='other'), ThemeTag(paragraph='First, should we be concerned about the possibility of the unemployment rate falling somewhat below its longer-run normal level, as the most recent FOMC projections suggest?', theme='employment'), ThemeTag(paragraph='In my view, a modest overshoot of this sort would be appropriate in current circumstances for two reasons.', theme='other'), ThemeTag(paragraph='First, other measures of labor market conditions--such as the fraction of workers with part-time employment who would prefer to work full time and the number of people out of the labor force who would like to work--indicate that more slack may remain in labor market than the unemployment rate alone would suggest.', theme='employment'), ThemeTag(paragraph='Second, with inflation currently well below 2 percent, a modest overshoot actually could be helpful in moving inflation back to 2 percent more rapidly.', theme='inflation'), ThemeTag(paragraph='In this context, I would point out that at our January meeting, we reaffirmed our Statement on Longer-Run Goals and Monetary Policy Strategy with an adjustment to clarify that our inflation goal is symmetric.', theme='other'), ThemeTag(paragraph='That is, the Committee would be concerned if inflation were running persistently above or below our objective.', theme='inflation'), ThemeTag(paragraph='My second topic is how best to integrate balance sheet policy with interest rate policy. The Committee has indicated that the Federal Reserve will, in the longer run, hold no more securities than necessary to implement monetary policy efficiently and effectively.', theme='other'), ThemeTag(paragraph='But that statement leaves open the question of when we should begin to reduce the size of our balance sheet.', theme='other')]"
433,"Monetary Policy, Financial Stability, and the Zero Lower Bound",2016-01-03,Vice Chairman Stanley Fischer,"{'inflation': 0.167, 'employment': 0.083, 'other': 0.75}","[ThemeTag(paragraph='The Zero Lower Bound (ZLB): The author notes that interest rates have been at or near zero for an extended period, posing challenges for monetary policymakers.', theme='other'), ThemeTag(paragraph='Negative Nominal Interest Rates: Some countries have experimented with negative nominal interest rates to stimulate economic activity. The author discusses the feasibility of implementing such policies in the United States.', theme='inflation'), ThemeTag(paragraph='Monetary Policy and Financial Stability: The author highlights the importance of considering financial stability when making monetary policy decisions, particularly during periods of low growth or high uncertainty.', theme='other'), ThemeTag(paragraph='Quantitative Easing (QE): The article touches on the use of QE as a tool to stimulate economic activity during times of crisis.', theme='inflation'), ThemeTag(paragraph='* Secular Stagnation: The author mentions that some researchers have argued that the economy is experiencing a period of secular stagnation, characterized by low growth and interest rates.', theme='other'), ThemeTag(paragraph='* Leaning Against the Wind (LATW): The article discusses the concept of LATW, which involves using monetary policy to counter potential financial stability risks.', theme='other'), ThemeTag(paragraph='* Macroprudential Policy: The author notes that macroprudential policies, such as regulations on bank lending or capital requirements, can be used in conjunction with monetary policy to promote financial stability.', theme='employment'), ThemeTag(paragraph='* Laubach and Williams (2003): A study on the natural rate of interest.', theme='other'), ThemeTag(paragraph='* Summers (2014, 2015): Articles on secular stagnation and the future of stabilization policy.', theme='other'), ThemeTag(paragraph='* Reinhart and Rogoff (2009): A book on financial crises across history.', theme='other'), ThemeTag(paragraph='* Hamilton et al. (2015): A study on the equilibrium real funds rate.', theme='other'), ThemeTag(paragraph='Overall, the article provides a comprehensive overview of the challenges faced by monetary policymakers in maintaining financial stability during periods of low growth or high uncertainty.', theme='other')]"
634,Financial Stability and Shadow Banks: What We Don't Know Could Hurt Us,2015-12-03,Vice Chairman Stanley Fischer,"{'inflation': 0.0, 'employment': 0.125, 'other': 0.875}","[ThemeTag(paragraph='This is a long speech by Daniel K. Tarullo, a former member of the Federal Reserve Board of Governors, on the topic of financial stability and nonbank financial intermediation. The speech highlights several key points related to this topic.', theme='other'), ThemeTag(paragraph='**Key Points:**', theme='other'), ThemeTag(paragraph='1. **Evolution of Financial Risks**: Tarullo notes that risks evolve in response to regulatory pressure, animal spirits, and memories fading.', theme='other'), ThemeTag(paragraph='2. **Nonbank Financial Intermediation**: He emphasizes the importance of understanding nonbank financial intermediation, which includes shadow banking activities.', theme='other'), ThemeTag(paragraph='3. **Structural Changes Since the Financial Crisis**: Tarullo reviews structural changes in the financial system since the crisis, including the growth of money market mutual funds (MMMFs), the rise of securities financing transactions (SFTs), and the increased importance of macroprudential policies.', theme='other'), ThemeTag(paragraph='4. **Macroprudential Supervision**: He discusses the need for macroprudential supervision to focus on the dynamics of the financial system that result from interactions among financial institutions.', theme='employment'), ThemeTag(paragraph='5. **Data Needs**: Tarullo highlights the importance of collecting high-quality data on nonbank financial intermediation and other key sectors, such as the housing market.', theme='other'), ThemeTag(paragraph='**References:**', theme='other')]"
998,Opening Remarks,2015-12-02,Governor Daniel K. Tarullo,"{'inflation': 0.111, 'employment': 0.333, 'other': 0.556}","[ThemeTag(paragraph='As you know, EGRPRA requires the federal banking agencies to conduct a decennial joint review of our regulations to identify those that are outdated, unnecessary, or unduly burdensome.', theme='other'), ThemeTag(paragraph='many have been concentrated in what are obviously a few key areas of concern to smaller banks. These include simplifying the regulatory capital rules for smaller community banks;', theme='employment'), ThemeTag(paragraph='The greater detail of the Basel III framework requires a degree of categorization, recordkeeping, and reporting that can be particularly costly for smaller community banks.', theme='inflation'), ThemeTag(paragraph='As I have publicly stated before, I believe that it is possible to develop a simpler set of capital requirements for smaller banks that will be consistent both with the safety and soundness aims of prudential regulation and with our statutory obligations such as the Collins Amendment.', theme='other'), ThemeTag(paragraph='many of the comments have advocated modifying the types and amounts of information collected by the report for community banks to align more closely with the relatively straightforward business models of these firms.', theme='employment'), ThemeTag(paragraph='In September, we published proposals that would streamline and simplify regulatory reporting requirements for community banks arising from the Call Report.', theme='other'), ThemeTag(paragraph='These efforts include accelerating the start of a statutorily required review of the appropriateness of the data items collected by the Call Report, evaluating the feasibility and merits of creating a streamlined version of the Call Report for community banks,', theme='other'), ThemeTag(paragraph=""Some commenters have requested that the regulations' asset thresholds, which are used to determine the examination method for banks of different sizes, be raised."", theme='employment'), ThemeTag(paragraph='It is in that spirit of creating priorities for action that I identified those three areas that have commanded attention from so many commenters.', theme='other')]"
1006,The Economic Outlook and Monetary Policy,2015-12-02,Chair Janet L. Yellen,"{'inflation': 0.167, 'employment': 0.333, 'other': 0.5}","[ThemeTag(paragraph='The provided text is a lengthy and technical speech by a member of the Federal Reserve (likely Janet Yellen) discussing monetary policy, inflation dynamics, and the natural rate of interest.', theme='other'), ThemeTag(paragraph='**Monetary Policy**', theme='employment'), ThemeTag(paragraph=""* She emphasizes the importance of understanding the economy's underlying potential growth rate in setting monetary policy."", theme='employment'), ThemeTag(paragraph='* The speaker notes that fiscal policies have little effect on economic growth, but earlier actions reduced GDP growth by 1-1/2 percentage points in 2013 and 1/4 percentage point in 2014.', theme='employment'), ThemeTag(paragraph='**Inflation Dynamics**', theme='inflation'), ThemeTag(paragraph='* The speaker discusses the recent behavior of inflation, noting that it has been lower than expected despite a strong labor market.', theme='inflation'), ThemeTag(paragraph='* She attributes this phenomenon to various factors, including a decline in longer-term inflation expectations.', theme='inflation'), ThemeTag(paragraph='**Natural Rate of Interest**', theme='other'), ThemeTag(paragraph='* The speaker defines the natural rate of interest as the real interest rate that would balance supply and demand absent monetary frictions.', theme='other'), ThemeTag(paragraph=""* She notes that this concept goes back to Knut Wicksell's work and has been revived in recent academic literature."", theme='other'), ThemeTag(paragraph='**Challenges in Setting Monetary Policy**', theme='employment'), ThemeTag(paragraph='* The speaker highlights the challenges of setting monetary policy near the ZLB, where interest rates are already low.', theme='employment'), ThemeTag(paragraph='* She notes that policymakers face tradeoffs between stabilizing inflation and promoting economic growth.', theme='employment'), ThemeTag(paragraph='**Longer-Run Normal Level of the Federal Funds Rate**', theme='other'), ThemeTag(paragraph='* The speaker discusses estimates of the longer-run normal level of the federal funds rate, which declined 75 basis points between June 2012 and September 2015.', theme='other'), ThemeTag(paragraph='**Uncertainty in Estimating the Neutral Rate**', theme='other'), ThemeTag(paragraph='* The speaker highlights the sources of uncertainty in estimating the neutral federal funds rate, including model uncertainty (different DSGE models give different estimates) and limited sample size.', theme='other'), ThemeTag(paragraph='Overall, the speech provides a detailed discussion of monetary policy, inflation dynamics, and the natural rate of interest from a Federal Reserve perspective.', theme='other')]"
568,Opening Remarks,2015-11-20,Governor Jerome H. Powell,"{'inflation': 0.0, 'employment': 0.4, 'other': 0.6}","[ThemeTag(paragraph='There was broad understanding that electronic and automated trading are here to stay.', theme='other'), ThemeTag(paragraph='Participants on the PTF panel viewed their relative speed and efficiency as allowing them to provide tighter spreads and greater liquidity.', theme='employment'), ThemeTag(paragraph='Many attendees voiced concern, but a number also expressed the view that the market worked as it was supposed to, and even that nothing extraordinary occurred that day.', theme='other'), ThemeTag(paragraph='The events of October 15 were unusual both in the size and speed of the moves and in the absence of a fundamental driver.', theme='other'), ThemeTag(paragraph='There was a general desire for more publicly available market data, particularly in the dealer-to-customer segment.', theme='other'), ThemeTag(paragraph='Presenters at the academic sessions of the conference argued that the combination of a central limit order book and high speed trading can lead to higher liquidity risk and a race for speed.', theme='employment'), ThemeTag(paragraph='A good way to find out if there are better solutions would be to try some of these ideas, at least on a small scale.', theme='other'), ThemeTag(paragraph='But we will only be able to evaluate structural innovations if traders actually use them.', theme='employment'), ThemeTag(paragraph='Treasury repo markets are also undergoing structural changes, which brings me to the third area of consensus at the conference.', theme='other'), ThemeTag(paragraph='Expanded repo clearing would be positive for the market.', theme='employment')]"
503,Emerging Asia in Transition,2015-11-19,Vice Chairman Stanley Fischer,"{'inflation': 0.4, 'employment': 0.4, 'other': 0.2}","[ThemeTag(paragraph='The shift from investment-led to consumption-driven growth in emerging Asia will lead to slower growth rates.', theme='employment'), ThemeTag(paragraph='The transition to slower growth in emerging Asia will have profound implications for the global economy, including slower trade growth and the end of the commodity price boom.', theme='inflation'), ThemeTag(paragraph=""India's potential to recharge the Asian growth engine is based on its relative underdevelopment, large workforce, and young population."", theme='employment'), ThemeTag(paragraph='Geopolitical factors will play a critical role in the unfolding of these developments.', theme='other'), ThemeTag(paragraph='The establishment of Asian Infrastructure Investment Bank, inclusion of Chinese yuan in Special Drawing Rights basket, and potential establishment of Trans-Pacific Partnership may have significant implications for global economic trends.', theme='inflation')]"
582,Thinking Critically about Nonbank Financial Intermediation,2015-11-17,Governor Daniel K. Tarullo,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph='The speech notes that the growth of shadow banking in the US has been relatively modest since the financial crisis, and that much of the innovation in lending and payments is carrying the promise of increased efficiency.', theme='other'), ThemeTag(paragraph='Nonbank financial intermediation refers to activities such as securities financing transactions (SFTs), credit extended by nonbanks, and other forms of credit creation outside the traditional banking system.', theme='other'), ThemeTag(paragraph='Tarullo argues for a case-by-case approach to assessing financial stability risks associated with nonbank financial intermediation, rather than imposing blanket regulations.', theme='other'), ThemeTag(paragraph='He notes that regulatory differences between sectors can lead to arbitrage, where firms take advantage of more lenient regulations in one sector to offset the stricter regulations in another.', theme='other'), ThemeTag(paragraph=""The Dodd-Frank Act's designation authority for nonbanks with systemic risk creates a framework for addressing potential risks, but Tarullo suggests that this may not be the optimal approach for most shadow banking activities."", theme='other'), ThemeTag(paragraph='He proposes ""prudential market regulation"" as a more targeted and effective tool for addressing financial stability risks associated with nonbank intermediation.', theme='other'), ThemeTag(paragraph='Tarullo suggests establishing minimum haircuts for securities financing transactions (SFTs) on a market-wide basis, rather than just for specific classes of market participants.', theme='other'), ThemeTag(paragraph='He proposes developing a prudential market regulation framework that takes into account system-wide demands on liquidity during stress periods and correlated risks.', theme='other'), ThemeTag(paragraph='Tarullo concludes by emphasizing the need for effective and supple mechanisms to address financial stability risks associated with nonbank financial intermediation, in order to permit healthy forms of innovation while protecting the overall financial system.', theme='other')]"
165,Central Clearing in an Interdependent World,2015-11-17,Governor Jerome H. Powell,"{'inflation': 0.0, 'employment': 0.333, 'other': 0.667}","[ThemeTag(paragraph='In the years leading up to the financial crisis, the over-the-counter (OTC) derivatives market grew rapidly, with notional values increasing from $12 trillion in 2000 to over $600 trillion by mid-2008. This growth was largely driven by banks and other financial institutions seeking to manage risk through OTC derivatives.', theme='other'), ThemeTag(paragraph='The G20 has called on authorities to consider the pros and cons of broadening participation in repo clearing arrangements.', theme='employment'), ThemeTag(paragraph='A CCP could help to address this fire sale risk by having rule-based processes to dispose of the portfolio of a defaulted member, transferring positions to solvent broker-dealers, or hedging positions and auctioning them off over time.', theme='other'), ThemeTag(paragraph='Greater transparency and reduction in operational risk: Central clearing could also improve transparency and bring a reduction in operational risks. CCPs are in position to aggregate trade information from all clearing members, and thus to monitor and manage counterparty and market-risk exposure better than individual members.', theme='other'), ThemeTag(paragraph='Risk sharing: In terms of risk sharing, when a CCP clearing member defaults, any resulting losses are shared among the surviving members and the CCP itself according to pre-agreed rules. Members of a CCP contribute to a default fund that can be used to absorb these losses.', theme='other'), ThemeTag(paragraph='The potential benefits of proposals for expanded central clearing of repo in U.S. markets are undergoing a period of evaluation by regulatory authorities and market participants alike.', theme='employment'), ThemeTag(paragraph='In my view, clearing should be limited to those assets that are highly liquid and expected to remain so even in severely stressed market conditions.', theme='other'), ThemeTag(paragraph='The liquidity requirement of the PFMIs will present a particular challenge--a CCP must have sufficient liquid resources to meet its payment obligations on time in extreme but plausible market conditions, including in the event of a default of that participant whose default would generate the largest obligations.', theme='other'), ThemeTag(paragraph='Another key question is how great the opportunities for netting actually are, in light of the dominance of one-way flows in U.S. repo markets.', theme='employment'), ThemeTag(paragraph='Despite these challenges, it is worth noting that, in the right setting, central clearing can produce significant benefits, including reduced credit and liquidity risks; improved default management and reduced risk of fire sales; greater transparency; and improved risk management.', theme='other'), ThemeTag(paragraph='While any model for expanded repo clearing will have to satisfy stringent regulatory requirements, regulators should be open to emerging clearing solutions where they provide substantial benefits and can meet these standards.', theme='employment'), ThemeTag(paragraph='Conclusion', theme='other')]"
557,Welcoming Remarks,2015-11-12,Chair Janet L. Yellen,"{'inflation': 0.111, 'employment': 0.111, 'other': 0.778}","[ThemeTag(paragraph='It is my pleasure to welcome you to the Federal Reserve Board\'s conference on ""Monetary Policy Implementation and Transmission in the Post-Crisis Period."" The conference aims to bring together academic and central bank economists, financial market practitioners, and policymakers to stimulate debate and research on a topic that is critically important to the Federal Reserve\'s mission of conducting monetary policy in the pursuit of maximum employment and stable prices.', theme='employment'), ThemeTag(paragraph='The global financial crisis had profound effects on our economy, and it altered the way many think about monetary policy. At the peak of the crisis and during its immediate aftermath, unconventional monetary policy measures were designed and implemented by the Federal Reserve and other central banks around the world.', theme='other'), ThemeTag(paragraph='The post-crisis period has offered policymakers an opportunity to assess a range of novel policy and operational issues associated with the conduct of monetary policy and the effectiveness of different policy options. Specifically, policymakers have to carefully weigh the advantages and disadvantages of alternative monetary implementation frameworks in the presence of new policy tools.', theme='other'), ThemeTag(paragraph='Moreover, policymakers should be mindful of new channels for monetary policy transmission that may have emerged from the intricate economic and financial linkages in our global economy that were revealed by the crisis. Finally, it is crucial to understand the effect of regulations and possible changes in financial intermediation on monetary policy implementation and transmission.', theme='other'), ThemeTag(paragraph='The impressive conference program covers the following topics in three sessions:\xa0monetary policy implementation, the transmission of monetary policy, and the effect of regulation and financial intermediation on monetary policy implementation and transmission.', theme='other'), ThemeTag(paragraph='Looking ahead to later today, I am delighted that Vice Chairman Fischer will deliver keynote remarks on the exchange rate mechanism in the transmission of monetary policy. Tomorrow the conference concludes with two interesting policy panels on the effect of regulations on monetary policy and the ""optimal design"" of monetary policy in the post-crisis world.', theme='other'), ThemeTag(paragraph=""Let me also say that I consider the topics covered during this conference highly relevant for the Federal Reserve System's ongoing efforts to evaluate potential long-run monetary policy implementation frameworks and to assess a number of issues related to the consideration of alternative frameworks."", theme='inflation'), ThemeTag(paragraph='As I have often stressed before, in addition to its responsibilities for monetary policy and financial regulation and supervision, the Federal Reserve takes very seriously its role as a research institution.', theme='other'), ThemeTag(paragraph='Welcome to the Federal Reserve Board. I hope you all have enjoyable and productive discussions over the next two days.', theme='other')]"
1042,Unconventional Monetary Policy and Cross-Border Spillovers,2015-11-06,Governor Lael Brainard,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph='Among students of central banking, the Great Recession will be remembered in part for the monetary policy innovation it prompted.', theme='other'), ThemeTag(paragraph='Just as it appears that unconventional monetary policy can provide accommodation domestically similar to conventional monetary policy, so too it appears that cross-borders spillovers work through the same channels.', theme='other'), ThemeTag(paragraph='The reaction was just as striking--albeit in the opposite direction--when the Federal Reserve first announced its intention to taper asset purchases in 2013.', theme='other'), ThemeTag(paragraph='My conjecture is that the widespread perception that unconventional monetary policy has large and disruptive spillovers may be a reflection of the discontinuity associated with discrete policy changes at the zero lower bound, along with greater uncertainty about the policy reaction function, rather than differences in the underlying channels of transmission.', theme='other'), ThemeTag(paragraph='The intense debates over cross-border spillovers of unconventional monetary policy during the crisis naturally elicited calls for global coordination of monetary policy to avoid beggar-thy-neighbor actions that could undermine growth globally.', theme='other'), ThemeTag(paragraph='In response to heightened sensitivity around these spillovers, countries that have deployed unconventional policy have committed to do so in a way that targets domestic objectives using domestic instruments, thereby helping to ensure their actions would support rather than sap global demand.', theme='other'), ThemeTag(paragraph='The buildup of past property bubbles, and more-recent stock market, bubbles, together with a steep run-up in business debt levels and questions about the policy framework, have raised concerns.', theme='other'), ThemeTag(paragraph='Under normal circumstances, policy in the United States could adjust to signs that spillovers from developments abroad were affecting activity in the United States.', theme='other')]"
244,Central Bank Independence,2015-11-04,Vice Chairman Stanley Fischer,"{'inflation': 0.2, 'employment': 0.0, 'other': 0.8}","[ThemeTag(paragraph='The author discusses the importance of central bank independence in conducting monetary policy.', theme='other'), ThemeTag(paragraph='He highlights the benefits of transparency in central banking, including more informative statements released by the Federal Open Market Committee (FOMC) and a full list of securities held in the System Open Market Account portfolio.', theme='other'), ThemeTag(paragraph='The author notes that accountability is essential for addressing an inflationary bias and maintaining trust in monetary policy decisions.', theme='inflation'), ThemeTag(paragraph='He discusses the role of macroprudential policy in stabilizing the financial system, particularly during times of economic stress.', theme='other'), ThemeTag(paragraph='Fischer emphasizes the importance of considering financial stability when making monetary policy decisions.', theme='other'), ThemeTag(paragraph='The authors discuss the seminal work by Finn E. Kydland and Edward C. Prescott on the benefits of rules-based policies over discretion.', theme='other'), ThemeTag(paragraph='Fischer references a well-known model that predicted the inflationary consequences of discretionary policy.', theme='inflation'), ThemeTag(paragraph=""The author mentions Kenneth Rogoff's work on optimal monetary policy, which highlighted the importance of commitment to an intermediate monetary target."", theme='other'), ThemeTag(paragraph=""He discusses Jan Tinbergen's classic work on economic policy and its relevance to modern central banking."", theme='other'), ThemeTag(paragraph='Overall, the speech appears to be a comprehensive review of modern central banking practices and ideas, with a focus on transparency, accountability, and macroprudential policy.', theme='other')]"
882,Brief Remarks,2015-10-20,Chair Janet L. Yellen,"{'inflation': 0.0, 'employment': 0.5, 'other': 0.5}","[ThemeTag(paragraph='In her 13 years as commissioner, Janet succeeded in winning support for an ambitious expansion of the BLS. She launched the annual Consumer Expenditure Survey, as well as many other important data series, and elevated the skills and quality of statistical analysis throughout the agency.', theme='employment'), ThemeTag(paragraph='At that point, before the United States itself had recognized such rights and before the federal government could agree on labor standards, the public needed an unimpeachable assessment of the conditions faced by workers. Under Carroll Wright, what was then called the Bureau of Labor investigated major labor disputes and issued reports that shaped public opinion and were the basis for executive action and legislation.', theme='employment'), ThemeTag(paragraph='He initiated the collection of data on hours, wages, and prices and was responsible for many important advances that successively improved the reliability of these data.', theme='other'), ThemeTag(paragraph=""Carroll Wright recognized that this simple, powerful idea could help build public confidence for the government's effort to reduce conflicts between management and workers and move our nation forward."", theme='other'), ThemeTag(paragraph='Those who worked with Janet say she strongly believed the BLS was uniquely positioned to contribute to the economic policy debate as an authoritative, unimpeachable source of information and analysis about the economy.', theme='employment'), ThemeTag(paragraph='She launched the annual Consumer Expenditure Survey, as well as many other important data series, and elevated the skills and quality of statistical analysis throughout the agency.', theme='employment'), ThemeTag(paragraph='To supplement the traditional measurement of productivity as output per hour of labor, she oversaw the creation of a new measure of multifactor productivity in the private sector, estimating productivity as the result of both labor and capital inputs.', theme='other'), ThemeTag(paragraph=""At the same time, Janet faced challenges to the BLS's tradition of professionalism and objectivity. From 1979, when she was appointed by President Carter, to 1991, when she retired, the news on employment, productivity, and inflation was often bad."", theme='employment'), ThemeTag(paragraph=""Janet faced challenges to the BLS's tradition of professionalism and objectivity."", theme='other'), ThemeTag(paragraph='She fended off these challenges with a mixture of resolve and flexibility, channeling some of the pressure into deliberate and constructive processes that eventually yielded improvements in the consumer price index and generated alternative price measures.', theme='employment'), ThemeTag(paragraph=""As commissioner and like her predecessors, Janet helped preserve the BLS's deserved reputation for accuracy and integrity by continually improving the design, procedures, and techniques of data collection."", theme='other'), ThemeTag(paragraph='She passed away on March 31 of this year.', theme='other'), ThemeTag(paragraph=""Janet's legacy continues in the ongoing work of the exceptional agency she helped build, on the foundation laid by Carroll Wright, whom she so appropriately joins today in this Hall of Honor."", theme='employment'), ThemeTag(paragraph='The Bureau of Labor Statistics is exceptional, and in that way, I hope it serves as an example of how effective, reliable, and trusted government can be.', theme='other')]"
