id,title,date,speaker,emphasis,tags
1171,Current Conditions and the Outlook for the U.S. Economy,2016-06-06,Chair Janet L. Yellen,"{'inflation': 0.125, 'employment': 0.5, 'other': 0.375}","[ThemeTag(paragraph='Yellen notes that the US economy has been growing at a moderate pace since the Great Recession. While growth has been steady, productivity growth has been weak, and labor market conditions have been improving but still not back to normal.', theme='employment'), ThemeTag(paragraph='She discusses how inflation dynamics have changed in recent years, with core PCE (personal consumption expenditures) inflation remaining below 2% despite a strong labor market. She attributes this to various factors such as productivity growth, exchange rates, and global economic conditions.', theme='inflation'), ThemeTag(paragraph='Yellen emphasizes that monetary policy is not on a preset course and that the Fed will continue to assess risks and adjust policy accordingly. She notes that the effective lower bound on nominal interest rates represents a source of asymmetric risk, which means that there are limits to how low interest rates can go before they become ineffective.', theme='other'), ThemeTag(paragraph='Payroll employment growth has been slower than expected', theme='employment'), ThemeTag(paragraph='Hourly compensation has been rising, but still below pre-crisis levels', theme='employment'), ThemeTag(paragraph='The help-wanted index suggests that job openings have been flat over the past year', theme='employment'), ThemeTag(paragraph='Gasoline prices have fallen significantly since 2014', theme='other'), ThemeTag(paragraph=""Overall, Yellen's speech provides a detailed analysis of the state of the US economy, inflation dynamics, and monetary policy."", theme='other')]"
649,"Recent Economic Developments, the Productive Potential of the Economy, and Monetary Policy",2016-05-26,Governor Jerome H. Powell,"{'inflation': 0.067, 'employment': 0.267, 'other': 0.667}","[ThemeTag(paragraph='The main points of the speech can be summarized as follows:', theme='other'), ThemeTag(paragraph='1. **Economic recovery**: The speaker notes that with the support of monetary accommodation, the US economy has made substantial progress in recovering from the Great Recession.', theme='employment'), ThemeTag(paragraph='2. **GDP growth**: The speaker mentions that GDP growth has been steady, but cautions that spending data should be taken with a grain of salt due to uncertainty around estimates.', theme='other'), ThemeTag(paragraph='3. **Labor market recovery**: The labor market is still recovering, with unemployment rates declining and wage inflation increasing.', theme='employment'), ThemeTag(paragraph=""4. **Inflation expectations**: The speaker expects inflation to move towards the Fed's 2% target as the economy tightens."", theme='inflation'), ThemeTag(paragraph='5. **Monetary policy**: The speaker suggests that a continued gradual return to more normal monetary policy settings will give the best chance for the economy to continue making up lost ground.', theme='other'), ThemeTag(paragraph='6. **Gradual rate hikes**: The speaker proposes a gradual approach to raising interest rates, citing concerns about pushing resource utilization too high and risks associated with excessive risk-taking.', theme='employment'), ThemeTag(paragraph='7. **Macroprudential policies**: The speaker notes that macroprudential and other supervisory policies are designed to reduce the likelihood of excessive risk-taking and mitigate its consequences.', theme='other'), ThemeTag(paragraph='Some specific references in the text include:', theme='other'), ThemeTag(paragraph='* A 70% confidence band around GDP estimates, suggesting that spending data should be taken with caution.', theme='other'), ThemeTag(paragraph='* Analysis showing that lagged employment growth provides a better signal of current-quarter GDP or employment growth than does lagged GDP growth.', theme='employment'), ThemeTag(paragraph='* Research on the recent weakness in investment and its implications for economic growth.', theme='other'), ThemeTag(paragraph='* Discussions about total factor productivity (TFP) and its drivers, including innovation, knowledge, and efficiency improvements.', theme='other'), ThemeTag(paragraph='* References to papers by Robert Gordon and Erik Brynjolfsson and Andrew McAfee on the potential for technological progress to boost productivity.', theme='other'), ThemeTag(paragraph=""Overall, the speech appears to be a nuanced discussion of the US economy's current state and the challenges facing monetary policymakers as they consider how to proceed with interest rate hikes."", theme='other')]"
263,"(Money), Interest and Prices: Patinkin and Woodford",2016-05-19,Vice Chairman Stanley Fischer,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph='Harry G. Johnson\'s review of Don Patinkin\'s book ""Money, Interest, and Prices"" in 1962.', theme='other')]"
261,"The Use of Distributed Ledger Technologies in Payment, Clearing, and Settlement",2016-04-14,Governor Lael Brainard,"{'inflation': 0.267, 'employment': 0.267, 'other': 0.467}","[ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='employment'), ThemeTag(paragraph='', theme='inflation'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='employment'), ThemeTag(paragraph='', theme='inflation'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='employment'), ThemeTag(paragraph='', theme='inflation'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='employment'), ThemeTag(paragraph='', theme='other'), ThemeTag(paragraph='', theme='inflation')]"
867,"The Outlook, Uncertainty, and Monetary Policy",2016-03-29,Chair Janet L. Yellen,"{'inflation': 0.3, 'employment': 0.3, 'other': 0.4}","[ThemeTag(paragraph=""The Fed's economic projections for 2016 and 2017 have been revised downward."", theme='employment'), ThemeTag(paragraph=""Inflation is forecasted to remain below the Fed's target of 2% for several years."", theme='inflation'), ThemeTag(paragraph='Maintaining an interest rate gap of around 125 basis points (compared to the neutral rate) for several years would help to lower the unemployment rate by about half a percentage point below what it otherwise would be.', theme='employment'), ThemeTag(paragraph=""The Fed's inflation projections for the next few years have been revised downward."", theme='inflation'), ThemeTag(paragraph='Household expectations for inflation three years ahead have declined over the past two years, but these readings may also be influenced by current gasoline prices.', theme='other'), ThemeTag(paragraph='One risk to the inflation forecast is that the Fed may have underestimated the level of unemployment needed to fully eliminate slack in the labor market and drive faster wage growth.', theme='employment'), ThemeTag(paragraph='Another risk is that the Committee may have overestimated the longer-run rate of unemployment consistent with inflation stabilizing at 2%.', theme='inflation'), ThemeTag(paragraph='The Fed has several tools available to influence monetary policy, including adjusting interest rates, buying or selling securities on its balance sheet, and increasing the duration of its holdings.', theme='other'), ThemeTag(paragraph='Research suggests that greater gradualism is required under optimal policy when short-term nominal interest rates are near zero.', theme='other'), ThemeTag(paragraph=""Overall, the speech provides an update on the state of the US economy and monetary policy, highlighting some revisions to the Fed's economic projections and emphasizing the risks to the inflation forecast."", theme='other')]"
886,"An Update on the Outlook, Liquidity, and Resilience",2016-03-07,Governor Lael Brainard,"{'inflation': 0.1, 'employment': 0.3, 'other': 0.6}","[ThemeTag(paragraph='The speaker emphasizes the importance of maintaining a strong labor market while keeping inflation at the target rate of 2% (Core PCE).', theme='employment'), ThemeTag(paragraph='They note that the neutral interest rate, which keeps output at its potential level and inflation at its target, has fallen in the United States and is low around the world.', theme='inflation'), ThemeTag(paragraph='The speaker discusses the recent economic conditions, including a strong labor market, increased productivity of oil wells, and relatively low inflation (Core PCE).', theme='employment'), ThemeTag(paragraph='They also mention the impact of the drop-off in drilling investment on oil production.', theme='other'), ThemeTag(paragraph='The speaker highlights concerns about financial stability, citing: + Deterioration in corporate bond market liquidity. + Increased risk-taking by investors due to low interest rates and volatility. + Herding behavior among asset managers that could exacerbate fire sales.', theme='other'), ThemeTag(paragraph='They emphasize the importance of maintaining a strong banking system and ensuring no bank is ""too big or too complex"" to fail.', theme='employment'), ThemeTag(paragraph='The speaker discusses the proposed long-term debt requirement, which aims to end ""Too Big to Fail."" They note that this rule will help ensure banks have sufficient capital and liquidity buffers to absorb losses without posing risks to financial stability.', theme='other'), ThemeTag(paragraph='They note that this rule will help ensure banks have sufficient capital and liquidity buffers to absorb losses without posing risks to financial stability.', theme='other'), ThemeTag(paragraph='The speaker also mentions comments from foreign banks on the proposal.', theme='other'), ThemeTag(paragraph='The speech includes references to various papers and research studies related to monetary policy, inflation, interest rates, corporate bond markets, asset management, and financial stability.', theme='other')]"
647,Reflections on Macroeconomics Then and Now,2016-03-07,Vice Chairman Stanley Fischer,"{'inflation': 0.111, 'employment': 0.111, 'other': 0.778}","[ThemeTag(paragraph='This text appears to be a speech or lecture on monetary policy and economic fluctuations, given by a Federal Reserve official. The topics covered include:', theme='other'), ThemeTag(paragraph='Medium-to-long-run real interest rates: The speaker discusses recent research on this topic, including the effects of financial crises on economic performance.', theme='other'), ThemeTag(paragraph='Secular stagnation: The speaker distinguishes between two views on secular stagnation: one caused by a deficiency of aggregate demand and another where output growth will be very slow due to low productivity growth.', theme='other'), ThemeTag(paragraph='Monetary policy at the effective lower bound (ELB): The speaker discusses the complications of unconventional monetary policy at the ELB, including the need for coordination among policymakers.', theme='other'), ThemeTag(paragraph='Aggregate demand relationship: The speaker presents an aggregate demand relationship (IS curve) that characterizes the negative dependence of economic activity on the real borrowing rate and the positive dependence on expected output, government spending, and net exports.', theme='other'), ThemeTag(paragraph='Phillips curve: The speaker discusses the Phillips curve as a relationship between inflation and labor market slack, including recent discussions on expectations, slope, and pass-through from exchange rate movements to domestic prices and wages.', theme='inflation'), ThemeTag(paragraph=""Okun's law: The speaker presents Okun's law as an empirical description of the relationship between the output gap and the unemployment gap."", theme='employment'), ThemeTag(paragraph=""Monetary policy framework: The speaker discusses a monetary policy framework that characterizes the central bank's response to deviations of expected inflation from its target and percent deviations of output from its potential level."", theme='other'), ThemeTag(paragraph='Loan market equation: The speaker presents a loan market equation that captures the role of credit and financial intermediation in the economy, including the equilibrium level of the intermediation spread.', theme='other')]"
494,"Discussion of the paper ""Language after Liftoff: Fed Communication Away from the Zero Lower Bound""",2016-02-26,Governor Jerome H. Powell,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph=""This is a lengthy and detailed discussion of the Federal Reserve's communication strategies, written by a member of the FOMC (Federal Open Market Committee). The author addresses various aspects of Fed communication, including forward guidance, language after liftoff from the zero lower bound, and the dot plot."", theme='other'), ThemeTag(paragraph='The main points can be summarized as follows:', theme='other'), ThemeTag(paragraph=""**Forward Guidance**: The author discusses the effectiveness of forward guidance in shaping market expectations about future monetary policy decisions. They note that the Fed's guidance initiated in 2011 was highly effective in inducing market participants to change their beliefs about the Committee's reaction function and regard monetary policy as more accommodative."", theme='other'), ThemeTag(paragraph=""**Language after Liftoff**: The author references a paper by Feroli et al., which discusses the challenges of communicating monetary policy decisions when interest rates are no longer near zero. They note that the Fed's communication strategy has shifted towards emphasizing uncertainty and flexibility, rather than providing precise forward guidance."", theme='other'), ThemeTag(paragraph=""**The Dot Plot**: The author defends the use of the dot plot in the Summary of Economic Projections (SEP), which shows individual FOMC participants' forecasts for future monetary policy decisions. They acknowledge the challenges associated with the dot plot, such as its limited usefulness and potential for conflicting signals with the post-meeting statement."", theme='other'), ThemeTag(paragraph='**Emphasizing Uncertainty**: The author suggests that the Fed could emphasize the degree of uncertainty around projections in the SEP, which is currently not well captured by the individual forecasts. They propose using fan charts to illustrate this uncertainty.', theme='other'), ThemeTag(paragraph='Overall, the author provides a nuanced and informed discussion of the challenges and opportunities associated with communicating monetary policy decisions. They offer practical suggestions for improving the effectiveness of Fed communication, including emphasizing uncertainty and flexibility.', theme='other')]"
982,What Happened to the Great Divergence?,2016-02-26,Governor Lael Brainard,"{'inflation': 0.222, 'employment': 0.111, 'other': 0.667}","[ThemeTag(paragraph='1. **Low inflation**: The report notes that inflation in the US has been below target for several years and suggests that this may be due to structural factors such as changes in the labor market or productivity growth.', theme='inflation'), ThemeTag(paragraph='**Global economic conditions**: Brainard highlights the challenges facing the global economy, including low growth rates, deflationary pressures, and elevated levels of debt in some countries.', theme='other'), ThemeTag(paragraph=""**Common shocks and spillovers**: The report emphasizes that many economies face common negative shocks, such as changes in oil prices or trade policies, which can have significant effects on individual countries' economies through various channels (e.g., financial markets, supply chains)."", theme='other'), ThemeTag(paragraph='**Neutral interest rates**: Brainard discusses recent research indicating that neutral interest rates (i.e., the rate at which inflation and economic growth are balanced) may be lower than previously thought, particularly in countries with aging populations or low productivity growth.', theme='inflation'), ThemeTag(paragraph='**Transmission of monetary policy**: The report notes that the effects of monetary policy on individual economies can vary significantly due to differences in financial systems, institutional frameworks, and other factors.', theme='other'), ThemeTag(paragraph='**Policy coordination**: Brainard suggests that policymakers could consider coordinating their actions more closely to address global challenges, such as weak demand or commodity price shocks.', theme='employment'), ThemeTag(paragraph='**Fiscal support**: The report argues that fiscal policy could play a more significant role in supporting economic growth, particularly when monetary policy is constrained by low interest rates and inflation.', theme='other'), ThemeTag(paragraph='**Enhanced communication**: Brainard recommends that policymakers engage in more frequent and transparent communication to reduce uncertainty and boost confidence among businesses and households.', theme='other'), ThemeTag(paragraph='The report includes a list of references to academic research articles and other publications on topics related to monetary policy, global economic conditions, and the transmission of shocks across economies.', theme='other')]"
297,Recent Monetary Policy Developments,2016-02-23,Vice Chairman Stanley Fischer,"{'inflation': 0.231, 'employment': 0.231, 'other': 0.538}","[ThemeTag(paragraph='I would like to thank Daniel Yergin for his kind invitation to speak this evening at the CERAWeek conference.', theme='other'), ThemeTag(paragraph='As you all know, at our December meeting the Federal Open Market Committee (FOMC) decided to raise the target range for the federal funds rate by 1/4 percentage point, to 1/4 to 1/2 percent.', theme='inflation'), ThemeTag(paragraph=""Our decision in December was based on the substantial improvement in the labor market and the Committee's confidence that inflation would return to our 2 percent goal over the medium term."", theme='employment'), ThemeTag(paragraph='Inflation ran well below our target last year, held down by the transitory effects of declines in crude oil prices and also in the prices of non-oil imports.', theme='inflation'), ThemeTag(paragraph='Once these oil and import prices stop falling and level out, their effects on inflation will dissipate, which is the main reason we expect that inflation will rise to 2 percent over the medium term.', theme='inflation'), ThemeTag(paragraph='Of course, with the federal funds target now at between 25 and 50 basis points, and the effective federal funds rate currently almost at the center of that target range, our monetary policy remains accommodative.', theme='other'), ThemeTag(paragraph='During the years in which we held the federal funds rate near zero, the Federal Reserve also engaged in large-scale asset purchases to further ease financial conditions and promote economic recovery.', theme='other'), ThemeTag(paragraph='As Chair Yellen said in her testimony to the Congress two weeks ago, while global financial developments could produce a slowing in the economy, I think we want to be careful not to jump to a premature conclusion about what is in store for the U.S. economy.', theme='other'), ThemeTag(paragraph='That is why the Committee has indicated that its policy decisions will be data dependent, which is to say that we will adjust policy appropriately in light of economic and financial events to best foster conditions consistent with the attainment of our employment and inflation objectives.', theme='employment'), ThemeTag(paragraph='First, most estimates of the full employment rate of unemployment are close to 5 percent. The actual rate of unemployment is now slightly below 5 percent, and the median view of the members of the FOMC is that it will decline further, perhaps even to the vicinity of 4.7 percent.', theme='employment'), ThemeTag(paragraph='The question is, should we be concerned about that possibility? In my view, a modest overshoot of this sort would be appropriate in current circumstances for two reasons.', theme='other'), ThemeTag(paragraph='Monetary policy should aim to avoid such risks and keep the expansion on a sustainable track.', theme='other'), ThemeTag(paragraph='The second issue is how best to integrate balance sheet policy with interest rate policy.', theme='other')]"
571,The Lender of Last Resort Function in the United States,2016-02-10,Vice Chairman Stanley Fischer,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph='This document appears to be a speech or article by Ben Bernanke, former Chairman of the Federal Reserve, discussing the role of central banks as lenders of last resort during financial crises. The main points of the document can be summarized as follows:', theme='other'), ThemeTag(paragraph='**Key Points:**\n1. **Lender-of-last-resort authority**: The Federal Reserve has substantial authority to provide liquidity to markets during times of unusual financial stress.\n2. **Authority to lend to insured depository institutions**: The Fed maintains the ability to lend to insured depository institutions, which is its primary lender-of-last-resort responsibility.\n3. **Broad-based facilities**: The Fed can still operate broad-based facilities, like those used during the 2008 crisis, if needed to limit the effects of a future crisis on financial markets and the economy.\n4. **Resolution authority for troubled nonbanks**: The FDIC has expanded resolution authorities that should allow it to address troubles at individual nonbank institutions with sufficiently low risk of cascading disruptions to the rest of the financial system.\n5. **Stigma concerns**: There are three major sources of concern about potential weaknesses in the new framework for financial crisis management:\n\t* Stigma from borrowing from the central bank during times of overall financial stress.\n\t* The need to retain flexibility to deal with unanticipated events, which may conflict with reducing moral hazard.\n\t* The lack of a stress test on the new system.', theme='other'), ThemeTag(paragraph='**Conclusion:**\nThe document concludes that the US financial agencies collectively have substantial lender-of-last-resort authorities to meet future contingencies. However, there are concerns about stigma and the need for flexibility in dealing with unanticipated events.', theme='other')]"
1137,Recent Monetary Policy,2016-02-01,Vice Chairman Stanley Fischer,"{'inflation': 0.364, 'employment': 0.364, 'other': 0.273}","[ThemeTag(paragraph='As you all know, at our December meeting my colleagues and I on the Federal Open Market Committee (FOMC) decided to raise the target range for the federal funds rate by 1/4 percentage point, to 1/4 to 1/2 percent.', theme='inflation'), ThemeTag(paragraph='Employment growth last year averaged a solid 220,000 per month, and the unemployment rate declined from 5.6 percent to 5.0 percent over the course of 2015.', theme='employment'), ThemeTag(paragraph='Inflation ran well below our target last year, held down by the transitory effects of declines in crude oil prices and also in the prices of non-oil imports.', theme='inflation'), ThemeTag(paragraph='We will continue to monitor financial market developments closely, and we can make adjustments to our tools if necessary to maintain control over money market rates.', theme='other'), ThemeTag(paragraph='At our meeting last week, we left our target for the federal funds rate unchanged. Economic data over the intermeeting period suggested that improvement in labor market conditions continued even as economic growth slowed late last year.', theme='employment'), ThemeTag(paragraph='But further declines in oil prices and increases in the foreign exchange value of the dollar suggested that inflation would likely remain low for somewhat longer than had been previously expected before moving back to 2 percent.', theme='inflation'), ThemeTag(paragraph='If these developments lead to a persistent tightening of financial conditions, they could signal a slowing in the global economy that could affect growth and inflation in the United States.', theme='other'), ThemeTag(paragraph='That is why the Committee has indicated that its policy decisions will be data dependent. That is, we will adjust policy appropriately in light of economic and financial events to best foster conditions consistent with the attainment of our employment and inflation objectives.', theme='employment'), ThemeTag(paragraph='In my view, a modest overshoot of this sort would be appropriate in current circumstances for two reasons. First, other measures of labor market conditions--such as the fraction of workers with part-time employment who would prefer to work full time and the number of people out of the labor force who would like to work--indicate that more slack may remain in labor market than the unemployment rate alone would suggest.', theme='employment'), ThemeTag(paragraph='In my view, even if inflation was expected to return to 2 percent over time, persistent deviations from our goal in either direction could cause economic harm and could ultimately unmoor longer-term inflation expectations.', theme='inflation'), ThemeTag(paragraph='I think there is some benefit to maintaining a larger balance sheet for a time. Doing so should help support accommodative financial conditions and so reduce the downside risks to the economic outlook in the event of a future adverse shock to the economy.', theme='other')]"
204,"Monetary Policy, Financial Stability, and the Zero Lower Bound",2016-01-03,Vice Chairman Stanley Fischer,"{'inflation': 0.0, 'employment': 0.333, 'other': 0.667}","[ThemeTag(paragraph='The provided text appears to be an academic lecture or presentation on monetary policy, specifically focusing on the challenges of implementing effective monetary policies in a low-interest-rate environment. The speaker discusses various issues related to setting interest rates at the zero lower bound (ZLB), which is when nominal interest rates are reduced to near-zero levels.', theme='other'), ThemeTag(paragraph='1. **Setting interest rates at the ZLB**: The speaker notes that conventional monetary policy tools become less effective in a low-interest-rate environment, making it challenging for central banks to achieve their inflation and employment objectives.', theme='employment'), ThemeTag(paragraph='2. **Alternative approaches**: The speaker discusses various alternative approaches to address these challenges, such as:\n\t* Implementing negative nominal interest rates (i.e., charging borrowers a fee rather than paying them interest).\n\t* Eliminating physical currency and implementing a digital-only monetary system.\n\t* Using macroprudential policies, which target specific vulnerabilities in the financial system.', theme='other'), ThemeTag(paragraph='3. **Macroprudential policies**: The speaker highlights the potential role of macroprudential policies in addressing financial stability risks, citing the use of countercyclical capital buffers and other tools to mitigate systemic risk.', theme='employment'), ThemeTag(paragraph='4. **Cost-benefit analysis**: The text mentions that some studies suggest that leaning against the wind (i.e., using monetary policy to address financial stability concerns) may not be cost-effective or even desirable, as the costs could outweigh the benefits.', theme='other'), ThemeTag(paragraph='Overall, the presentation seems to emphasize the need for creative and innovative approaches to monetary policy in a low-interest-rate environment.', theme='other')]"
1021,Financial Stability and Shadow Banks: What We Don't Know Could Hurt Us,2015-12-03,Vice Chairman Stanley Fischer,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph='The article discusses the importance of understanding nonbank financial intermediation and its potential risks for systemic stability. The author highlights several key points:', theme='other'), ThemeTag(paragraph='1. **Nonbank financial intermediation**: The author notes that nonbanks have grown significantly since the 2008 global financial crisis, and their activities are increasingly interconnected with banks.', theme='other'), ThemeTag(paragraph='2. **Structural changes in shadow banking**: The author reviews recent research on structural changes in shadow banking activities, highlighting shifts towards more market-based finance and away from traditional banking.', theme='other'), ThemeTag(paragraph='3. **Vulnerabilities**: The author organizes vulnerabilities along three lines: (1) bank-like intermediation, (2) money market mutual fund shares, and (3) other financial activities.', theme='other'), ThemeTag(paragraph='4. **Monitoring efforts**: The Office of Financial Research (OFR) regularly monitors these structural changes and their potential implications for systemic stability.', theme='other'), ThemeTag(paragraph='5. **Data needs**: The author emphasizes the importance of collecting data on bilateral repos and securities financing transactions to better understand these complex interactions.', theme='other'), ThemeTag(paragraph='6. **Interconnectedness and system risk**: The author discusses how interconnectedness among financial institutions can create system risks, which are difficult to predict and mitigate.', theme='other'), ThemeTag(paragraph='The article references several recent studies, including those by Acemoglu et al., Allen et al., Caballero et al., Duarte et al., Hale et al., Tarullo, and Yellen. These studies explore various aspects of interconnectedness, complexity, and system risk in the financial sector.', theme='other'), ThemeTag(paragraph='Key takeaways:', theme='other'), ThemeTag(paragraph=""1. **Nonbank financial intermediation is increasingly important**: Understanding nonbanks' activities and their potential risks for systemic stability is crucial."", theme='other'), ThemeTag(paragraph='2. **Structural changes are significant**: The growth of market-based finance and the decline of traditional banking have created new challenges for regulators.', theme='other'), ThemeTag(paragraph='3. **Data collection is essential**: Gathering data on bilateral repos, securities financing transactions, and other financial activities is vital to understanding system risks.', theme='other'), ThemeTag(paragraph='4. **Interconnectedness creates system risk**: The relationships among financial institutions can create complex interactions that are difficult to predict and mitigate.', theme='other'), ThemeTag(paragraph='Overall, the article highlights the need for a deeper understanding of nonbank financial intermediation and its potential implications for systemic stability.', theme='other')]"
658,The Economic Outlook and Monetary Policy,2015-12-02,Chair Janet L. Yellen,"{'inflation': 0.167, 'employment': 0.167, 'other': 0.667}","[ThemeTag(paragraph='The report discusses inflation dynamics and monetary policy.', theme='inflation'), ThemeTag(paragraph='The document explains the concept of the neutral interest rate, also known as the ""natural rate.""', theme='other'), ThemeTag(paragraph='The report discusses different approaches to measuring the neutral rate, including statistical methods and dynamic stochastic general equilibrium (DSGE) models.', theme='other'), ThemeTag(paragraph='The document identifies several factors that influence the neutral rate, including expected productivity growth, preference shocks, and access to credit.', theme='other'), ThemeTag(paragraph='The report provides estimates of the neutral federal funds rate based on various models and assumptions.', theme='other'), ThemeTag(paragraph='The document highlights the importance of understanding the neutral rate for making informed decisions about monetary policy.', theme='employment')]"
173,Opening Remarks,2015-12-02,Governor Daniel K. Tarullo,"{'inflation': 0.125, 'employment': 0.0, 'other': 0.875}","[ThemeTag(paragraph='At the Economic Growth and Regulatory Paperwork Reduction Act Outreach Meeting, Arlington, Virginia\n\nOn behalf of the Federal Reserve Board, let me join my colleagues from the other bank regulatory agencies in welcoming you to this sixth and final outreach meeting being held as part of the interagency review process under the Economic Growth and Regulatory Paperwork Reduction Act (EGRPRA). As you know, EGRPRA requires the federal banking agencies to conduct a decennial joint review of our regulations to identify those that are outdated, unnecessary, or unduly burdensome.', theme='other'), ThemeTag(paragraph='At the third outreach meeting this past spring, I suggested that we could regard the EGRPRA review as a success only if it leads to significant reduction in regulatory burden for smaller banks. Over the course of this year, there has been a wide range of comments on a wide range of regulatory practices. But many have been concentrated in what are obviously a few key areas of concern to smaller banks. These include simplifying the regulatory capital rules for smaller community banks; modifying the information collected by Consolidated Reports of Condition and Income, the so-called ""Call Report""; and updating certain regulations and supervisory practices under the Community Reinvestment Act to reflect current banking practices.', theme='other'), ThemeTag(paragraph=""First, many commenters have urged a change regarding the application of the Basel III capital requirements to community banks. They have argued that simpler capital rules are needed to reduce the compliance burden for smaller institutions because it is disproportionate to the benefits of the framework's increased risk sensitivity."", theme='inflation'), ThemeTag(paragraph='Second, commenters have called for changes to the Call Report. The Call Report is filed quarterly and used by regulators to monitor the safety and soundness, performance, and risk profile of each institution and to assess the condition of the banking system.', theme='other'), ThemeTag(paragraph='Here, I am pleased to say, the federal banking agencies have not waited for the end of the EGRPRA comment process to respond. In September, we published proposals that would streamline and simplify regulatory reporting requirements for community banks arising from the Call Report.', theme='other'), ThemeTag(paragraph='Third, commenters have made recommendations as to how regulations and supervisory practices implementing the Community Reinvestment Act should be modernized to reflect the ways that banking services are now being provided and that banks are interacting with the communities they serve.', theme='other'), ThemeTag(paragraph='As this is the last outreach meeting of this EGRPRA process, I think it useful to add that we are committed to a systematic analysis and consideration of all the comments that we receive. This will allow us to prioritize recommendations and act as quickly as possible to adopt them.', theme='other'), ThemeTag(paragraph=""Thank you again for your participation in today's session. I look forward to hearing your views."", theme='other')]"
133,Normalizing Monetary Policy When the Neutral Interest Rate Is Low,2015-12-01,Governor Lael Brainard,"{'inflation': 0.0, 'employment': 0.111, 'other': 0.889}","[ThemeTag(paragraph='The likelihood of the federal funds rate hitting the zero lower bound will be persistently greater than previously thought, which could make it more difficult to achieve full employment and 2% inflation goals.', theme='employment'), ThemeTag(paragraph='Weaker foreign demand growth: The report cites various international sources, including the IMF World Economic Outlook, which suggests that global economic growth will be slower in the coming years.', theme='other'), ThemeTag(paragraph='Greater risk sensitivity post-crisis: The crisis has led to increased risk aversion and greater caution among investors, which can lead to lower interest rates.', theme='other'), ThemeTag(paragraph='Higher risk premiums for productive investment: The report notes that higher risk premiums for productive investment can contribute to lower interest rates.', theme='other'), ThemeTag(paragraph='Lower growth in potential output: The report cites various studies showing that productivity growth may be slower than previously thought.', theme='other'), ThemeTag(paragraph='More gradual normalization of the federal funds rate', theme='other'), ThemeTag(paragraph='Greater likelihood of hitting the zero lower bound', theme='other'), ThemeTag(paragraph='Increased pressure on investors to reach for yield, which can lead to financial stability risks', theme='other'), ThemeTag(paragraph='Greater importance of macroprudential policy in addressing these risks', theme='other')]"
751,Opening Remarks,2015-11-20,Governor Jerome H. Powell,"{'inflation': 0.0, 'employment': 0.0, 'other': 1.0}","[ThemeTag(paragraph=""It's been a month since the New York Fed hosted a very successful conference on Treasury market structure, and I'm eager to continue the conversation started there."", theme='other'), ThemeTag(paragraph='There was broad understanding that electronic and automated trading are here to stay. Indeed, a wide range of firms are engaged in these trading practices today.', theme='other'), ThemeTag(paragraph='Although buy-side participants tended to believe that they were not directly affected given the short duration of the price swings that day, some noted that more frequent episodes of high volatility could lead them to demand larger risk premiums.', theme='other'), ThemeTag(paragraph='The real question is whether there are dynamics at play here that are likely to produce more episodes of sudden, outsized volatility without any obvious cause.', theme='other'), ThemeTag(paragraph='There were also areas of consensus. First, there was a general desire for more publicly available market data, particularly in the dealer-to-customer segment.', theme='other'), ThemeTag(paragraph='A number of participants also expressed interest in continuing to try out a range of potential innovations to current market structures.', theme='other'), ThemeTag(paragraph='Presenters at the academic sessions of the conference argued that the combination of a central limit order book and high speed trading can lead to higher liquidity risk and a race for speed.', theme='other'), ThemeTag(paragraph='Treasury repo markets are also undergoing structural changes, which brings me to the third area of consensus at the conference.', theme='other')]"
1177,Emerging Asia in Transition,2015-11-19,Vice Chairman Stanley Fischer,"{'inflation': 0.0, 'employment': 0.111, 'other': 0.889}","[ThemeTag(paragraph='Emerging Asia is expected to experience a transition to slower growth rates, driven by a shift towards domestic demand and consumption, away from external demand and investment.', theme='other'), ThemeTag(paragraph='This transition will lead to reduced trade growth and lower commodity prices.', theme='other'), ThemeTag(paragraph='India has enormous potential to recharge the Asian growth engine, with a relatively early stage of development trajectory, capital deepening, and productivity gains.', theme='other'), ThemeTag(paragraph=""India's economy continues to suffer from infrastructure bottlenecks that need to be addressed through increased investment rates and sustained reform efforts."", theme='other'), ThemeTag(paragraph='The transition in emerging Asia will have significant implications for the global economy, including changes in trade growth and commodity prices.', theme='other'), ThemeTag(paragraph='The establishment of AIIB as a new multilateral development bank.', theme='other'), ThemeTag(paragraph='The possible inclusion of the Chinese yuan in the Special Drawing Rights (SDR) basket, which could enhance its status as a global reserve currency.', theme='other'), ThemeTag(paragraph='The potential establishment of TPP, a trade agreement that excludes China and may have implications for regional trade dynamics.', theme='other'), ThemeTag(paragraph=""India's economic growth prospects in determining the future trajectory of emerging Asia and the global economy."", theme='employment')]"
